date,id,tweets,sentiment,processed_tweets
2022-05-06,1522554072284680194,hal ini ditetapkan dalam keputusan mensesneg nomor  tahun  tentang tim transisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara ikn pada  april,,ditetapkan keputusan mensesneg nomor   tim transisi pendukung persiapan  april
2022-05-06,1522545236010233857,jokowi tetapkan daftar pajak khusus untuk ibu kota nusantara,,tetapkan daftar pajak khusus
2022-05-06,1522545097354940416,mantan menteri perencanaan pembangunan nasionalkepala bappenas bambang brodjonegoro ditetapkan sebagai ketua tim penasihat timtransisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara ikn sesuai keputusan mensesneg nomor  tahun,,mantan menteri perencanaan nasionalkepala bappenas bambang brodjonegoro ditetapkan ketua tim penasihat timtransisi pendukung persiapan sesuai keputusan mensesneg nomor 
2022-05-06,1522516958339809286,"pimpinan mengais hutang hutanpun sudah tegadai ibu kota makin mempesona
ibu kota nusantara hanya menunggu lupa pabrik esemka lewat video lama mobil imajinasi masih penuh tanya
hingga remote ac tampil bergaya sisanya bayar kasbon saja",,"pimpinan mengais hutang hutanpun tegadai mempesona
ibu menunggu lupa pabrik esemka video mobil imajinasi penuh tanya
hingga remote ac tampil bergaya sisanya bayar kasbon"
2022-05-06,1522513833407168513,di ibu kota nusantara,,
2022-05-06,1522493544228810753,"atrbpn 
halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara

untuk",,"atrbpn 
halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis nusantara

untuk"
2022-05-06,1522482181909581825,pemerintah akan memberikan insentif pajak termasuk tax holiday kepada para investor yang menanam modal di ibu kota negara ikn nusantara,,insentif pajak tax holiday investor menanam modal
2022-05-06,1522480214311579648,mu madura united kan uda ada nanti ada nu nusantara unaited klub ibu kota baru,,mu madura united uda nu unaited klub
2022-05-06,1522466123127476225,"stadium jis sudah selesai amp diasuransikan jadi kl ada yg klaim bahwa itu milik dia silahkan aja kl ga punya malu nanti klaim asuransinya cair akan dibangun yg lebih megah lagi oleh pak anis bersanding dgn ikn ibu kota nusantara

mau beres semua
anis presiden",,"stadium jis selesai amp diasuransikan kl yg klaim milik silahkan aja kl ga malu klaim asuransinya cair dibangun yg megah anis bersanding dgn nusantara

mau beres semua
anis"
2022-05-06,1522465197918949376,"bagaimana pengalaman pemindahan ikn di masa lalu
  
pemindahan ibu kota di nusantara pada masa kuno setidaknya pernah terjadi pada masa pemerintahan rakai kayuwangi raja pu sindok dan raja airlangga",,"pengalaman lalu
  
pemindahan kuno pemerintahan rakai kayuwangi raja pu sindok raja airlangga"
2022-05-06,1522455047007014913,"ibu kota negara nusantara
pas mantap",,"nusantara
pas mantap"
2022-05-06,1522437478010875904,presiden jokowi sahkan perpres nomor  tahun  tentang otoritas ibu kota nusantara,,sahkan perpres nomor   otoritas
2022-05-06,1522432535829299200,"halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan rencana penyusunan tata ruang dan penyusunan kajian lingkunhan hidup strategis pada kawasan ibu kota nusantara

yuk simak informasi berikut sob",,"halo  mendukung kementerian atrbpn rencana penyusunan tata ruang penyusunan kajian lingkunhan hidup strategis nusantara

yuk simak informasi sob"
2022-05-06,1522421361834328065,peraturan presiden nomor    resmi terbit tentang skema pendanaan pembangunan ibu kota negara nusantara,,peraturan nomor    resmi terbit skema pendanaan
2022-05-06,1522417361844056064,"harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru dan pengesahan uu ikn akan membawa kemajuan dan kesejahteraan bangsa indonesia

prokes libur lebaran",,"harapan masyarakat penetapan nama pengesahan uu membawa kemajuan kesejahteraan bangsa indonesia

prokes libur lebaran"
2022-05-06,1522414616407511046,"asn beralih status menjadi pegawai otorita ibu kota nusantara sesuai penugasan dari instansi induknya demikian bunyi salinan perpres tersebut
 
 lewat",,"asn beralih status pegawai sesuai penugasan instansi induknya bunyi salinan perpres tersebut
 
"
2022-05-06,1522410299244302336,"presiden  bakal membangun superhub ekonomi di ibu kota negara ikn nusantara
rencana itu tergambar dalam peraturan presiden perpres nomor  tahun  tentang otorita ikn yang diteken jokowi pada  april",," membangun superhub ekonomi nusantara
rencana tergambar peraturan perpres nomor   diteken  april"
2022-05-06,1522408810555400192,melalui pembangunan  pemerintah  berupaya agar pembangunan lebih indonesiasentris ibu kota nusantara dan sekitarnya dapat menjadi pemicu pembangunan ke arah indonesia timur di masa depan,,  berupaya indonesiasentris pemicu arah
2022-05-06,1522406029379895296,presiden  membentuk dewan penasihat otorita ibu kota nusantara hal ini tertuang dalam peraturan presiden perpres nomor  tahun  tentang otorita ibu kota nusantara ikn,, membentuk dewan penasihat tertuang peraturan perpres nomor  
2022-05-06,1522403453623881728,otoritas ikn menangani persiapan pemindahan ibu kota negara ke ikn nusantara presiden jokowi juga terbitkan satu peraturan pemerintah amp empat peraturan presiden terkait ikn,,otoritas menangani persiapan terbitkan peraturan amp peraturan terkait
2022-05-06,1522400416776200193,tugas otoritas ikn melaksanakan kegiatan persiapan pembangunan dan pemindahan ibu kota negara serta penyelengaraan pemda khusus ikn dan pengembangan ikn amp daerah mitra,,tugas otoritas melaksanakan kegiatan persiapan penyelengaraan pemda khusus pengembangan amp daerah mitra
2022-05-06,1522399505538244608,"jokowi bisa bentuk dewan penasihat otorita ikn nusantara

otorita ikn berfungsi untuk menyelenggarakan kegiatan persiapan pembangunan dan pemindahan ibu kota negara serta penyelenggaraan pemerintahan daerah khusus ibu kota nusantara",,"bentuk dewan penasihat nusantara

otorita berfungsi menyelenggarakan kegiatan persiapan pemindahan ibu penyelenggaraan pemerintahan daerah khusus"
2022-05-06,1522399029266890752,halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan rencana penyusunan tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara,,halo  mendukung kementerian atrbpn rencana penyusunan tata ruang penyusunan kajian lingkungan hidup strategis
2022-05-06,1522398031835893763,ikn presiden jokowi terbitkan empat perpres ibu kota nusantara mengapa disebut tidak   bbc    puan harapan,,terbitkan perpres   bbc    puan harapan
2022-05-06,1522398031181623296,ikn presiden jokowi terbitkan empat perpres ibu kota nusantara mengapa disebut tidak   bbc    puan berani,,terbitkan perpres   bbc    puan berani
2022-05-06,1522398030913171456,ikn presiden jokowi terbitkan empat perpres ibu kota nusantara mengapa disebut tidak   bbc    puan mantul,,terbitkan perpres   bbc    puan mantul
2022-05-06,1522397837677699072,harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru dan pengesahan uu ikn prokes libur lebaran,,harapan masyarakat penetapan nama pengesahan uu prokes libur lebaran
2022-05-06,1522391375190556672,otoritas ikn secara resmi menangani persiapan pemindahan ibu kota negara ke ikn nusantara,,otoritas resmi menangani persiapan
2022-05-06,1522383716886409216,presiden joko widodo resmi terbitkan ketentuan terkait pajak khusus ibu kota negara ikn nusantara,,resmi terbitkan ketentuan terkait pajak khusus
2022-05-06,1522381127843217410,yeeeiiiii akhirnya saya tiba di titik nol indonesia di ibu kota negara yang baru nusantara di pedalaman kaltim itu,,yeeeiiiii pedalaman kaltim
2022-05-06,1522380673755066368,yeeeiiiii akhirnya saya tiba di titik nol indonesia di ibu kota negara yang baru nusantara di pedalaman kaltim itu itu dua hari,,yeeeiiiii pedalaman kaltim
2022-05-06,1522369972286025728,presiden joko widodo menegaskan bahwa pembangunan ibu kota negara ikn nusantara merupakan sebuah lompatan besar untuk melakukan transformasi menuju indonesia maju ikn nusantara akan menunjukkan kebesaran bangsa indonesia dan mencerminkan identitas nasional,,lompatan transformasi maju kebesaran bangsa mencerminkan identitas nasional
2022-05-06,1522368057146228737,yeeeiiiii akhirnya saya tiba di titik nol indonesia di ibu kota negara yang baru nusantara di pedalaman kaltim itu ups tidak,,yeeeiiiii pedalaman kaltim ups
2022-05-06,1522365767404048384,"bapak presiden jokowi 
tetapkan dasar pajak khusus untuk ibu kota baru nusantara",,"
tetapkan dasar pajak khusus"
2022-05-05,1522357074520281089,presiden joko widodo jokowi resmi menerbitkan ketentuan terkait dengan pajak khusus dan pungutan khusus ibu kota negara ikn nusantara melalui peraturan pemerintah no,,resmi menerbitkan ketentuan terkait pajak khusus pungutan khusus peraturan no
2022-05-05,1522351329829883904,jokowi menetapkan daftar pajak khusus utk ibu kota nusantara,,menetapkan daftar pajak khusus utk
2022-05-05,1522351147062681602,presiden joko widodo resmi terbitkan ketentuan terkait pajak khusus dan pemungutan khusus ibu kota negara ikn nusantara,,resmi terbitkan ketentuan terkait pajak khusus pemungutan khusus
2022-05-05,1522350689875226624,beritanya bahwa jokowi tetapkan daftar pajak khusus untuk ibu kota nusantara,,beritanya tetapkan daftar pajak khusus
2022-05-05,1522350497172455424,presiden ri  resmi terbitkan ketentuan terkait dengan pajak dan juga pungutan khusus ibu kota negara nusantara,,ri  resmi terbitkan ketentuan terkait pajak pungutan khusus
2022-05-05,1522350435838877696,presiden jokowi akan menetapkan daftar pajak khusus untuk ibu kota nusantara,,menetapkan daftar pajak khusus
2022-05-05,1522350432034582528,presiden joko widodo telah tetapkan daftar pajak khusus untuk ibu kota nusantara,,tetapkan daftar pajak khusus
2022-05-05,1522342407924191232,kenapa setelah mudik masih balik lagi ke jakarta kenapa tidak langsung saja ke kawasan ibu kota nusantara,,mudik jakarta langsung
2022-05-05,1522294215404834816,jakarta  pemerintah telah membentuk tim transisi ibu kota nusantara pembentukan tim transisi ini tertuang dalam keputusan menteri sekretaris negara ri nomor  tahun  tentang tim transisi pendukung,,jakarta  membentuk tim transisi pembentukan tim transisi tertuang keputusan menteri sekretaris ri nomor   tim transisi pendukung
2022-05-05,1522271393790173184,presiden jokowi  resmi membentuk tim percepatan pembangunan ibu kota negara ikn baru yang diberi nama nusantara prosesnya akan dipimpin oleh kepala otorita ikn,, resmi membentuk tim percepatan nama prosesnya dipimpin
2022-05-05,1522222948790464512,sebagaimana termaktub dalam peraturan presiden perpres nomor  tahun  tentang rencana tata ruang kawasan strategis nasional ibu kota nusantara tahun,,termaktub peraturan perpres nomor   rencana tata ruang strategis nasional
2022-05-05,1522192022471204864,presiden ri joko jokowi widodo telah menandatangani peraturan presiden nomor  tahun  tentang otoritas ibu kota nusantara ikn,,ri menandatangani peraturan nomor   otoritas
2022-05-05,1522179915671478272,sedang dmulai dgn adanya ibu kota nusantara,,dmulai dgn
2022-05-05,1522167601123958785,"salah satu warganet balikpapan dimas irsan berkesempatan jumpa dengan beliau di jalan mt haryono kamis  siang

dari balikpapan pria yang akrab disapa mbah teguh ini melanjutkan perjalanan ke titik nol ibu kota negara ikn nusantara",,"salah warganet balikpapan dimas irsan berkesempatan jumpa beliau jalan mt haryono kamis  siang

dari balikpapan pria akrab disapa mbah teguh melanjutkan perjalanan"
2022-05-05,1522161254160543745,menteri sekretaris negara mensesneg pratikno telah meneken keputusan mensesneg nomor  tahun  tentang tim transisi pendukung persiapan pembangunan dan pemindahan ibu kota nusantara ikn pada  april,,menteri sekretaris mensesneg pratikno meneken keputusan mensesneg nomor   tim transisi pendukung persiapan  april
2022-05-05,1522159703286968320,jokowi bentuk dewan penasihat otorita ibu kota nusantara  news     puan mantul,,bentuk dewan penasihat  news     puan mantul
2022-05-05,1522159703081381889,jokowi bentuk dewan penasihat otorita ibu kota nusantara  news    puan top,,bentuk dewan penasihat  news    puan top
2022-05-05,1522159703064645632,jokowi bentuk dewan penasihat otorita ibu kota nusantara  news     info puan,,bentuk dewan penasihat  news     info puan
2022-05-05,1522159700099227654,jokowi bentuk dewan penasihat otorita ibu kota nusantara  news     puan bekerja,,bentuk dewan penasihat  news     puan
2022-05-05,1522159699935719424,jokowi bentuk dewan penasihat otorita ibu kota nusantara  news     puan harapan,,bentuk dewan penasihat  news     puan harapan
2022-05-05,1522159699675652096,jokowi bentuk dewan penasihat otorita ibu kota nusantara  news     puan hebat,,bentuk dewan penasihat  news     puan hebat
2022-05-05,1522159699625275393,jokowi bentuk dewan penasihat otorita ibu kota nusantara  news     puan berani,,bentuk dewan penasihat  news     puan berani
2022-05-05,1522144283402194944,"atrbpn
     
halo  untuk mendukung pembangunan ibu kota nusantara kementerian atrbpn telah melakukan penyusunan rencana tata ruang dan penyusunan kajian lingkungan hidup strategis pada kawasan ibu kota nusantara",,"atrbpn
     
halo  mendukung kementerian atrbpn penyusunan rencana tata ruang penyusunan kajian lingkungan hidup strategis"
2022-05-05,1522142097158987776,presiden jokowi tetapkan aturan pendanaan ibu kota nusantara      puan mantul,,tetapkan aturan pendanaan      puan mantul
2022-05-05,1522142096789938176,presiden jokowi tetapkan aturan pendanaan ibu kota nusantara      puan harapan,,tetapkan aturan pendanaan      puan harapan
2022-05-05,1522142096714436608,presiden jokowi tetapkan aturan pendanaan ibu kota nusantara     puan top,,tetapkan aturan pendanaan     puan top
2022-05-05,1522142096706002944,presiden jokowi tetapkan aturan pendanaan ibu kota nusantara      puan hebat,,tetapkan aturan pendanaan      puan hebat
2022-05-05,1522142096630583297,presiden jokowi tetapkan aturan pendanaan ibu kota nusantara      info puan,,tetapkan aturan pendanaan      info puan
2022-05-05,1522133039362416640,ibu kota negara ikn nusantara pengadaan tanah andalkan dua skema,,pengadaan andalkan skema
2022-05-05,1522130477074722816,presiden joko widodo meneken peraturan presiden perpres nomor  tahun  tentang otorita ibu kota nusantara ikn pada  april,,meneken peraturan perpres nomor    april
2022-05-05,1522129722196463617,presiden joko widodo meneken peraturan presiden  nomor  tahun  tentang otorita ibu kota nusantara  pada  april,,meneken peraturan  nomor     april
2022-05-05,1522127248425246720,jokowi tetapkan daftar pajak khusus untuk ibu kota nusantara  ddtcnews    puan mantul,,tetapkan daftar pajak khusus  ddtcnews    puan mantul
